Age,Preference,SlNo,Gender,Percent_SSC,Board_SSC,Percent_HSC,Board_HSC,Stream_HSC,Percent_Degree,Course_Degree,Experience_Yrs,Entrance_Test,Percentile_ET,Percent_MBA,Specialization_MBA,Marks_Communication,Marks_Projectwork,Marks_BOCA,Placement,Salary,Item_Identifier,Item_Weight,Item_Fat_Content,Item_Visibility,Item_Type,Item_MRP,Outlet_Identifier,Outlet_Establishment_Year,Outlet_Size,Outlet_Location_Type,Outlet_Type,Item_Outlet_Sales
,,,,,,,,,,,,,,,,,,,,,FDX33,9.195,Regular,0.118149377,Snack Foods,160.5578,OUT017,2007,,Tier 2,Supermarket Type1,1283.6624
,,,,,,,,,,,,,,,,,,,,,DRJ35,10.1,Low Fat,0.046545786,Hard Drinks,59.9878,OUT013,1987,High,Tier 3,Supermarket Type1,484.7024
,,,,,,,,,,,,,,,,,,,,,FDC40,16,Regular,0.065009745,Dairy,79.5986,OUT013,1987,High,Tier 3,Supermarket Type1,934.7832
,,,,,,,,,,,,,,,,,,,,,FDO19,17.7,Regular,0.016630303,Fruits and Vegetables,48.1034,OUT045,2002,,Tier 2,Supermarket Type1,534.6374
,,,,,,,,,,,,,,,,,,,,,FDP13,8.1,Regular,0.134532392,Canned,39.448,OUT049,1999,Medium,Tier 1,Supermarket Type1,878.856
,,,,,,,,,,,,,,,,,,,,,FDP24,20.6,Low Fat,0.083133128,Baking Goods,120.1756,OUT049,1999,Medium,Tier 1,Supermarket Type1,1332.9316
,,,,,,,,,,,,,,,,,,,,,NCQ42,20.35,Low Fat,0.039428167,Household,127.9678,OUT018,2009,Medium,Tier 3,Supermarket Type2,3560.6984
,,,,,,,,,,,,,,,,,,,,,FDY59,8.195,Low Fat,0,Baking Goods,93.1462,OUT018,2009,Medium,Tier 3,Supermarket Type2,647.8234
,,,,,,,,,,,,,,,,,,,,,FDU14,17.75,Low Fat,0.034823127,Dairy,248.675,OUT045,2002,,Tier 2,Supermarket Type1,4993.5
,,,,,,,,,,,,,,,,,,,,,FDB21,7.475,Low Fat,0.148492521,Fruits and Vegetables,240.6854,OUT035,2004,Small,Tier 2,Supermarket Type1,1691.7978
,,,,,,,,,,,,,,,,,,,,,FDT32,19,Regular,0.065901299,Fruits and Vegetables,188.7214,OUT018,2009,Medium,Tier 3,Supermarket Type2,1695.7926
,,,,,,,,,,,,,,,,,,,,,FDK20,12.6,Regular,0.041622264,Fruits and Vegetables,124.0072,OUT049,1999,Medium,Tier 1,Supermarket Type1,4042.7376
,,,,,,,,,,,,,,,,,,,,,FDX09,,Low Fat,0.064933297,Snack Foods,174.837,OUT027,1985,Medium,Tier 3,Supermarket Type3,4763.799
,,,,,,,,,,,,,,,,,,,,,FDM01,7.895,Regular,0.0945493,Breakfast,102.6332,OUT035,2004,Small,Tier 2,Supermarket Type1,1640.5312
,,,,,,,,,,,,,,,,,,,,,DRI37,,Low Fat,0.107076832,Soft Drinks,58.7904,OUT027,1985,Medium,Tier 3,Supermarket Type3,1288.9888
,,,,,,,,,,,,,,,,,,,,,FDL20,17.1,Low Fat,0.128674983,Fruits and Vegetables,112.3886,OUT045,2002,,Tier 2,Supermarket Type1,2334.9606
,,,,,,,,,,,,,,,,,,,,,FDU13,8.355,Low Fat,0.188322664,Canned,148.5418,OUT018,2009,Medium,Tier 3,Supermarket Type2,2207.127
,,,,,,,,,,,,,,,,,,,,,FDE05,,Regular,0,Frozen Foods,145.2102,OUT019,1985,Small,Tier 1,Grocery Store,437.4306
,,,,,,,,,,,,,,,,,,,,,FDE58,18.5,Low Fat,0.052025392,Snack Foods,118.4124,OUT013,1987,High,Tier 3,Supermarket Type1,2370.248
,,,,,,,,,,,,,,,,,,,,,FDT32,,Regular,0.065316099,Fruits and Vegetables,189.9214,OUT027,1985,Medium,Tier 3,Supermarket Type3,5087.3778
,,,,,,,,,,,,,,,,,,,,,FDZ01,8.975,Regular,0.01516265,Canned,101.899,OUT010,1998,,Tier 3,Grocery Store,103.199
,,,,,,,,,,,,,,,,,,,,,FDM08,10.1,Regular,0.053584207,Fruits and Vegetables,224.4088,OUT046,1997,Small,Tier 1,Supermarket Type1,4697.8848
,,,,,,,,,,,,,,,,,,,,,FDS58,9.285,Regular,0.020989132,Snack Foods,158.6578,OUT013,1987,High,Tier 3,Supermarket Type1,2406.867
,,,,,,,,,,,,,,,,,,,,,FDZ26,11.6,Regular,0.144017405,Dairy,238.3222,OUT046,1997,Small,Tier 1,Supermarket Type1,5736.5328
,,,,,,,,,,,,,,,,,,,,,FDC46,,Low Fat,0.115978122,Snack Foods,183.4266,OUT027,1985,Medium,Tier 3,Supermarket Type3,7192.6374
,,,,,,,,,,,,,,,,,,,,,FDY51,12.5,Low Fat,0.081465335,Meat,220.7798,OUT018,2009,Medium,Tier 3,Supermarket Type2,6611.394
,,,,,,,,,,,,,,,,,,,,,FDL34,16,Low Fat,0.041177505,Snack Foods,142.3496,OUT017,2007,,Tier 2,Supermarket Type1,3246.4408
,,,,,,,,,,,,,,,,,,,,,DRG39,14.15,Low Fat,0.042352822,Dairy,51.6982,OUT018,2009,Medium,Tier 3,Supermarket Type2,1262.3568
,,,,,,,,,,,,,,,,,,,,,NCG43,20.2,Low Fat,0.074541867,Household,94.1462,OUT018,2009,Medium,Tier 3,Supermarket Type2,1758.3778
,,,,,,,,,,,,,,,,,,,,,FDT01,13.65,Regular,0.18454121,Canned,211.5902,OUT045,2002,,Tier 2,Supermarket Type1,4672.5844
,,,,,,,,,,,,,,,,,,,,,NCR38,17.25,Low Fat,0.114160573,Household,253.1724,OUT017,2007,,Tier 2,Supermarket Type1,3775.086
,,,,,,,,,,,,,,,,,,,,,DRF01,5.655,Low Fat,0.175352413,Soft Drinks,147.4102,OUT049,1999,Medium,Tier 1,Supermarket Type1,2478.7734
,,,,,,,,,,,,,,,,,,,,,FDF53,20.75,Regular,0.083590755,Frozen Foods,182.2318,OUT035,2004,Small,Tier 2,Supermarket Type1,3067.3406
,,,,,,,,,,,,,,,,,,,,,FDS45,5.175,Regular,0.029471408,Snack Foods,105.4622,OUT013,1987,High,Tier 3,Supermarket Type1,3281.7282
,,,,,,,,,,,,,,,,,,,,,FDR20,20,Regular,0.028282832,Fruits and Vegetables,46.2744,OUT017,2007,,Tier 2,Supermarket Type1,1086.5856
,,,,,,,,,,,,,,,,,,,,,FDY07,11.8,Low Fat,0,Fruits and Vegetables,46.5402,OUT010,1998,,Tier 3,Grocery Store,229.701
,,,,,,,,,,,,,,,,,,,,,FDD38,16.75,Regular,0.008208342,Canned,102.8674,OUT045,2002,,Tier 2,Supermarket Type1,1528.011
,,,,,,,,,,,,,,,,,,,,,DRF15,18.35,Low Fat,0.03334929,Dairy,155.034,OUT018,2009,Medium,Tier 3,Supermarket Type2,1990.742
,,,,,,,,,,,,,,,,,,,,,FDH32,12.8,Low Fat,0.076060037,Fruits and Vegetables,95.141,OUT046,1997,Small,Tier 1,Supermarket Type1,868.869
,,,,,,,,,,,,,,,,,,,,,NCJ42,19.75,Low Fat,0.014301326,Household,103.0332,OUT046,1997,Small,Tier 1,Supermarket Type1,1230.3984
,,,,,,,,,,,,,,,,,,,,,FDB56,8.75,Regular,0.074931201,Fruits and Vegetables,187.6556,OUT018,2009,Medium,Tier 3,Supermarket Type2,938.778
,,,,,,,,,,,,,,,,,,,,,FDD03,13.3,Low Fat,0.080131363,Dairy,234.03,OUT018,2009,Medium,Tier 3,Supermarket Type2,4194.54
,,,,,,,,,,,,,,,,,,,,,NCL18,18.85,Low Fat,0.167444431,Household,194.6136,OUT013,1987,High,Tier 3,Supermarket Type1,1166.4816
,,,,,,,,,,,,,,,,,,,,,FDW22,9.695,Regular,0.03033748,Snack Foods,222.9114,OUT049,1999,Medium,Tier 1,Supermarket Type1,5764.4964
,,,,,,,,,,,,,,,,,,,,,FDE32,20.7,Low Fat,0.04874969,Fruits and Vegetables,37.5506,OUT035,2004,Small,Tier 2,Supermarket Type1,113.8518
,,,,,,,,,,,,,,,,,,,,,FDA34,,Low Fat,0.014788594,Starchy Foods,174.408,OUT027,1985,Medium,Tier 3,Supermarket Type3,7443.644
,,,,,,,,,,,,,,,,,,,,,FDJ08,11.1,Low Fat,0.111298111,Fruits and Vegetables,191.7846,OUT017,2007,,Tier 2,Supermarket Type1,3057.3536
,,,,,,,,,,,,,,,,,,,,,FDG38,8.975,Regular,0.05268526,Canned,83.3224,OUT013,1987,High,Tier 3,Supermarket Type1,3579.3408
,,,,,,,,,,,,,,,,,,,,,FDD29,12.15,Low Fat,0.018485511,Frozen Foods,253.1698,OUT018,2009,Medium,Tier 3,Supermarket Type2,1522.0188
,,,,,,,,,,,,,,,,,,,,,NCE31,7.67,Low Fat,0.184689756,Household,35.4216,OUT013,1987,High,Tier 3,Supermarket Type1,450.0808
,,,,,,,,,,,,,,,,,,,,,FDS19,13.8,Regular,0.064153845,Fruits and Vegetables,76.9012,OUT013,1987,High,Tier 3,Supermarket Type1,607.2096
,,,,,,,,,,,,,,,,,,,,,FDU11,4.785,Low Fat,0.092516598,Breads,120.1098,OUT013,1987,High,Tier 3,Supermarket Type1,1325.6078
,,,,,,,,,,,,,,,,,,,,,FDL02,20,Regular,0.104245198,Canned,105.3622,OUT049,1999,Medium,Tier 1,Supermarket Type1,1270.3464
,,,,,,,,,,,,,,,,,,,,,FDO51,,Regular,0.041779181,Meat,43.4112,OUT027,1985,Medium,Tier 3,Supermarket Type3,1107.8912
,,,,,,,,,,,,,,,,,,,,,DRK23,8.395,Low Fat,0.07226985,Hard Drinks,254.104,OUT018,2009,Medium,Tier 3,Supermarket Type2,3542.056
,,,,,,,,,,,,,,,,,,,,,FDO27,6.175,Regular,0.179806961,Meat,95.2752,OUT018,2009,Medium,Tier 3,Supermarket Type2,1534.0032
,,,,,,,,,,,,,,,,,,,,,FDB16,8.21,Low Fat,0.044995631,Dairy,89.2198,OUT049,1999,Medium,Tier 1,Supermarket Type1,1308.297
,,,,,,,,,,,,,,,,,,,,,FDA44,19.7,Low Fat,0.053523765,Fruits and Vegetables,55.393,OUT017,2007,,Tier 2,Supermarket Type1,1471.418
,,,,,,,,,,,,,,,,,,,,,NCB18,19.6,Low Fat,0.041459372,Household,89.6514,OUT018,2009,Medium,Tier 3,Supermarket Type2,1239.7196
,,,,,,,,,,,,,,,,,,,,,NCL53,7.5,Low Fat,0.036234918,Health and Hygiene,175.3028,OUT046,1997,Small,Tier 1,Supermarket Type1,3896.2616
,,,,,,,,,,,,,,,,,,,,,FDR16,5.845,Regular,0.105445801,Frozen Foods,214.4218,OUT018,2009,Medium,Tier 3,Supermarket Type2,1496.0526
,,,,,,,,,,,,,,,,,,,,,NCQ05,11.395,Low Fat,0,Health and Hygiene,151.6708,OUT013,1987,High,Tier 3,Supermarket Type1,3460.8284
,,,,,,,,,,,,,,,,,,,,,FDF44,7.17,Regular,0.05997133,Fruits and Vegetables,132.1968,OUT018,2009,Medium,Tier 3,Supermarket Type2,2870.9296
,,,,,,,,,,,,,,,,,,,,,FDU50,5.75,Regular,0.075595405,Dairy,114.7176,OUT017,2007,,Tier 2,Supermarket Type1,1259.6936
,,,,,,,,,,,,,,,,,,,,,FDG20,15.5,Regular,0.210375806,Fruits and Vegetables,178.2028,OUT010,1998,,Tier 3,Grocery Store,177.1028
,,,,,,,,,,,,,,,,,,,,,FDD58,7.76,Low Fat,0.059341019,Snack Foods,99.77,OUT035,2004,Small,Tier 2,Supermarket Type1,798.96
,,,,,,,,,,,,,,,,,,,,,FDT01,13.65,Regular,0.18520944,Canned,212.9902,OUT017,2007,,Tier 2,Supermarket Type1,3185.853
,,,,,,,,,,,,,,,,,,,,,FDK15,10.8,Low Fat,0.098566832,Meat,98.3042,OUT049,1999,Medium,Tier 1,Supermarket Type1,1488.063
,,,,,,,,,,,,,,,,,,,,,FDJ08,11.1,Low Fat,0.11084417,Fruits and Vegetables,189.2846,OUT049,1999,Medium,Tier 1,Supermarket Type1,5159.2842
,,,,,,,,,,,,,,,,,,,,,FDS10,,Low Fat,0.0350152,Snack Foods,182.0318,OUT027,1985,Medium,Tier 3,Supermarket Type3,5954.2494
,,,,,,,,,,,,,,,,,,,,,FDJ55,12.8,Regular,0.023567538,Meat,226.8404,OUT049,1999,Medium,Tier 1,Supermarket Type1,4500.808
,,,,,,,,,,,,,,,,,,,,,FDU32,8.785,Low Fat,0,Fruits and Vegetables,123.0414,OUT010,1998,,Tier 3,Grocery Store,121.8414
,,,,,,,,,,,,,,,,,,,,,FDG09,20.6,Regular,0.04792722,Fruits and Vegetables,185.9556,OUT035,2004,Small,Tier 2,Supermarket Type1,4318.3788
,,,,,,,,,,,,,,,,,,,,,FDE39,7.89,Low Fat,0.036207786,Dairy,121.0782,OUT045,2002,,Tier 2,Supermarket Type1,3456.1678
,,,,,,,,,,,,,,,,,,,,,FDU56,16.85,Low Fat,0.044377096,Fruits and Vegetables,185.8266,OUT013,1987,High,Tier 3,Supermarket Type1,1659.8394
,,,,,,,,,,,,,,,,,,,,,NCH55,16.35,Low Fat,0.034742632,Household,127.402,OUT045,2002,,Tier 2,Supermarket Type1,759.012
,,,,,,,,,,,,,,,,,,,,,FDX33,,Regular,0.116915909,Snack Foods,159.4578,OUT027,1985,Medium,Tier 3,Supermarket Type3,4974.1918
,,,,,,,,,,,,,,,,,,,,,FDR24,17.35,Regular,0.062979148,Baking Goods,87.983,OUT045,2002,,Tier 2,Supermarket Type1,1707.777
,,,,,,,,,,,,,,,,,,,,,FDC33,,Regular,0.068604503,Fruits and Vegetables,197.3768,OUT027,1985,Medium,Tier 3,Supermarket Type3,7488.9184
,,,,,,,,,,,,,,,,,,,,,NCV54,,Low Fat,0.03294861,Household,116.8124,OUT027,1985,Medium,Tier 3,Supermarket Type3,2488.7604
,,,,,,,,,,,,,,,,,,,,,NCQ02,12.6,Low Fat,0.007450258,Household,186.7556,OUT013,1987,High,Tier 3,Supermarket Type1,2816.334
,,,,,,,,,,,,,,,,,,,,,NCU17,5.32,Low Fat,0.093027718,Health and Hygiene,101.4674,OUT049,1999,Medium,Tier 1,Supermarket Type1,2954.1546
,,,,,,,,,,,,,,,,,,,,,NCZ06,,Low Fat,0.164864915,Household,255.2698,OUT019,1985,Small,Tier 1,Grocery Store,761.0094
,,,,,,,,,,,,,,,,,,,,,FDV37,13,Regular,0.083498083,Canned,199.4426,OUT035,2004,Small,Tier 2,Supermarket Type1,593.2278
,,,,,,,,,,,,,,,,,,,,,DRH25,,Low Fat,0.014522363,Soft Drinks,50.2324,OUT027,1985,Medium,Tier 3,Supermarket Type3,1298.31
,,,,,,,,,,,,,,,,,,,,,NCI43,19.85,Low Fat,0.025963795,Household,46.3376,OUT035,2004,Small,Tier 2,Supermarket Type1,1150.5024
,,,,,,,,,,,,,,,,,,,,,NCQ53,17.6,Low Fat,0.019012262,Health and Hygiene,237.159,OUT017,2007,,Tier 2,Supermarket Type1,3072.667
,,,,,,,,,,,,,,,,,,,,,NCT18,14.6,Low Fat,0.059393919,Household,181.7976,OUT035,2004,Small,Tier 2,Supermarket Type1,3259.7568
,,,,,,,,,,,,,,,,,,,,,FDF14,7.55,Low Fat,0.027212058,Canned,152.734,OUT049,1999,Medium,Tier 1,Supermarket Type1,2756.412
,,,,,,,,,,,,,,,,,,,,,FDM14,13.8,Low Fat,0.013263968,Canned,106.9254,OUT046,1997,Small,Tier 1,Supermarket Type1,2930.1858
,,,,,,,,,,,,,,,,,,,,,FDX57,17.25,Regular,0.079113947,Snack Foods,99.2068,OUT010,1998,,Tier 3,Grocery Store,97.2068
,,,,,,,,,,,,,,,,,,,,,NCV05,10.1,Low Fat,0.03020851,Health and Hygiene,153.1656,OUT046,1997,Small,Tier 1,Supermarket Type1,1544.656
,,,,,,,,,,,,,,,,,,,,,FDX39,14.3,Regular,0.049634817,Meat,212.5586,OUT013,1987,High,Tier 3,Supermarket Type1,3165.879
,,,,,,,,,,,,,,,,,,,,,FDA23,9.8,Low Fat,0.047187038,Baking Goods,100.6016,OUT046,1997,Small,Tier 1,Supermarket Type1,1619.2256
,,,,,,,,,,,,,,,,,,,,,NCV06,11.3,Low Fat,0.066681333,Household,194.4478,OUT046,1997,Small,Tier 1,Supermarket Type1,387.4956
,,,,,,,,,,,,,,,,,,,,,NCE31,7.67,Low Fat,0.185218446,Household,36.3216,OUT045,2002,,Tier 2,Supermarket Type1,415.4592
,,,,,,,,,,,,,,,,,,,,,DRI39,13.8,Low Fat,0.162462044,Dairy,55.893,OUT010,1998,,Tier 3,Grocery Store,226.372
,,,,,,,,,,,,,,,,,,,,,FDH21,10.395,Low Fat,0.031273559,Seafood,160.0604,OUT049,1999,Medium,Tier 1,Supermarket Type1,1267.6832
,,,,,,,,,,,,,,,,,,,,,FDR26,20.7,Low Fat,0.042836778,Dairy,175.8028,OUT046,1997,Small,Tier 1,Supermarket Type1,1593.9252
,,,,,,,,,,,,,,,,,,,,,FDA14,,Low Fat,0.114127418,Dairy,147.176,OUT019,1985,Small,Tier 1,Grocery Store,585.904
,,,,,,,,,,,,,,,,,,,,,FDG21,17.35,Regular,0.146895866,Seafood,149.605,OUT018,2009,Medium,Tier 3,Supermarket Type2,3745.125
,,,,,,,,,,,,,,,,,,,,,NCQ38,16.35,Low Fat,0.013420879,Others,104.828,OUT018,2009,Medium,Tier 3,Supermarket Type2,1810.976
,,,,,,,,,,,,,,,,,,,,,FDN20,19.35,Low Fat,0.026181893,Fruits and Vegetables,167.0474,OUT046,1997,Small,Tier 1,Supermarket Type1,2358.2636
,,,,,,,,,,,,,,,,,,,,,NCN29,15.2,Low Fat,0.012184999,Health and Hygiene,50.3034,OUT017,2007,,Tier 2,Supermarket Type1,145.8102
,,,,,,,,,,,,,,,,,,,,,FDI28,14.3,Low Fat,0.026428924,Frozen Foods,78.2302,OUT018,2009,Medium,Tier 3,Supermarket Type2,554.6114
,,,,,,,,,,,,,,,,,,,,,FDA03,,Regular,0.045243613,Dairy,146.8102,OUT027,1985,Medium,Tier 3,Supermarket Type3,3499.4448
,,,,,,,,,,,,,,,,,,,,,FDZ28,20,Regular,0,Frozen Foods,127.3678,OUT046,1997,Small,Tier 1,Supermarket Type1,1780.3492
,,,,,,,,,,,,,,,,,,,,,FDO52,,Regular,0.076790922,Frozen Foods,172.1106,OUT027,1985,Medium,Tier 3,Supermarket Type3,2566.659
,,,,,,,,,,,,,,,,,,,,,FDU10,10.1,Regular,0.045950475,Snack Foods,38.2848,OUT017,2007,,Tier 2,Supermarket Type1,1230.3984
,,,,,,,,,,,,,,,,,,,,,FDP13,,Regular,0.133673087,Canned,41.548,OUT027,1985,Medium,Tier 3,Supermarket Type3,918.804
,,,,,,,,,,,,,,,,,,,,,FDV02,,Low Fat,0.060252433,Dairy,170.7106,OUT027,1985,Medium,Tier 3,Supermarket Type3,3079.9908
,,,,,,,,,,,,,,,,,,,,,FDS28,8.18,Regular,0.082529704,Frozen Foods,56.9588,OUT049,1999,Medium,Tier 1,Supermarket Type1,744.3644
,,,,,,,,,,,,,,,,,,,,,FDW49,19.5,Low Fat,0.082552214,Canned,179.8002,OUT046,1997,Small,Tier 1,Supermarket Type1,716.4008
,,,,,,,,,,,,,,,,,,,,,FDP33,18.7,Low Fat,0.089272253,Snack Foods,254.7672,OUT046,1997,Small,Tier 1,Supermarket Type1,5113.344
,,,,,,,,,,,,,,,,,,,,,FDJ03,12.35,Regular,0.072541731,Dairy,48.5692,OUT045,2002,,Tier 2,Supermarket Type1,886.8456
,,,,,,,,,,,,,,,,,,,,,FDQ51,16,Regular,0.017536671,Meat,45.5718,OUT013,1987,High,Tier 3,Supermarket Type1,1039.9796
,,,,,,,,,,,,,,,,,,,,,DRK23,8.395,Low Fat,0.072088552,Hard Drinks,253.704,OUT049,1999,Medium,Tier 1,Supermarket Type1,4554.072
,,,,,,,,,,,,,,,,,,,,,FDU11,4.785,Low Fat,0.092781435,Breads,119.7098,OUT045,2002,,Tier 2,Supermarket Type1,1807.647
,,,,,,,,,,,,,,,,,,,,,NCK06,5.03,Low Fat,0.008644894,Household,122.6756,OUT035,2004,Small,Tier 2,Supermarket Type1,2665.8632
,,,,,,,,,,,,,,,,,,,,,FDY09,15.6,Low Fat,0.025342692,Snack Foods,174.3054,OUT017,2007,,Tier 2,Supermarket Type1,1751.054
,,,,,,,,,,,,,,,,,,,,,NCY18,7.285,Low Fat,0.031145743,Household,173.6054,OUT035,2004,Small,Tier 2,Supermarket Type1,2626.581
,,,,,,,,,,,,,,,,,,,,,FDA10,20.35,Low Fat,0,Snack Foods,120.9072,OUT049,1999,Medium,Tier 1,Supermarket Type1,1470.0864
,,,,,,,,,,,,,,,,,,,,,FDO34,17.7,Low Fat,0.030108283,Snack Foods,165.9816,OUT017,2007,,Tier 2,Supermarket Type1,4362.3216
,,,,,,,,,,,,,,,,,,,,,FDE38,,Low Fat,0.044391149,Canned,164.3842,OUT027,1985,Medium,Tier 3,Supermarket Type3,4476.1734
,,,,,,,,,,,,,,,,,,,,,FDF40,20.25,Regular,0.022639471,Dairy,248.4092,OUT017,2007,,Tier 2,Supermarket Type1,2241.0828
,,,,,,,,,,,,,,,,,,,,,FDY02,8.945,Regular,0,Dairy,264.791,OUT017,2007,,Tier 2,Supermarket Type1,4733.838
,,,,,,,,,,,,,,,,,,,,,FDS03,,Low Fat,0.139419417,Meat,66.0826,OUT019,1985,Small,Tier 1,Grocery Store,258.3304
,,,,,,,,,,,,,,,,,,,,,FDB59,18.25,Low Fat,0.015278899,Snack Foods,199.0084,OUT046,1997,Small,Tier 1,Supermarket Type1,3174.5344
,,,,,,,,,,,,,,,,,,,,,NCQ42,20.35,Low Fat,0.039329257,Household,127.6678,OUT049,1999,Medium,Tier 1,Supermarket Type1,2924.8594
,,,,,,,,,,,,,,,,,,,,,FDO15,16.75,Regular,0.008579863,Meat,72.3038,OUT049,1999,Medium,Tier 1,Supermarket Type1,960.7494
,,,,,,,,,,,,,,,,,,,,,DRN47,12.1,Low Fat,0.028164527,Hard Drinks,178.166,OUT010,1998,,Tier 3,Grocery Store,539.298
,,,,,,,,,,,,,,,,,,,,,FDA03,18.5,Regular,0,Dairy,144.2102,OUT035,2004,Small,Tier 2,Supermarket Type1,2041.3428
,,,,,,,,,,,,,,,,,,,,,FDA01,15,Regular,0.054367971,Canned,58.5904,OUT035,2004,Small,Tier 2,Supermarket Type1,996.0368
,,,,,,,,,,,,,,,,,,,,,FDB38,19.5,Regular,0.0273467,Canned,158.992,OUT046,1997,Small,Tier 1,Supermarket Type1,1757.712
,,,,,,,,,,,,,,,,,,,,,FDT59,13.65,Low Fat,0.016001434,Breads,230.6668,OUT017,2007,,Tier 2,Supermarket Type1,1842.9344
,,,,,,,,,,,,,,,,,,,,,FDG08,13.15,Regular,0.165328057,Fruits and Vegetables,170.6764,OUT035,2004,Small,Tier 2,Supermarket Type1,3435.528
,,,,,,,,,,,,,,,,,,,,,FDV56,,Regular,0.013529884,Fruits and Vegetables,106.2596,OUT027,1985,Medium,Tier 3,Supermarket Type3,1402.1748
,,,,,,,,,,,,,,,,,,,,,FDY26,20.6,Regular,0.030510526,Dairy,211.4244,OUT046,1997,Small,Tier 1,Supermarket Type1,7833.8028
,,,,,,,,,,,,,,,,,,,,,DRE13,6.28,Low Fat,0.027699863,Soft Drinks,87.9198,OUT035,2004,Small,Tier 2,Supermarket Type1,1221.0772
,,,,,,,,,,,,,,,,,,,,,FDE51,5.925,Regular,0.09646733,Dairy,42.8086,OUT046,1997,Small,Tier 1,Supermarket Type1,669.129
,,,,,,,,,,,,,,,,,,,,,FDL40,17.7,Low Fat,0.011636708,Frozen Foods,94.541,OUT045,2002,,Tier 2,Supermarket Type1,1061.951
,,,,,,,,,,,,,,,,,,,,,FDD50,18.85,Low Fat,0.141642219,Canned,168.1132,OUT046,1997,Small,Tier 1,Supermarket Type1,2874.9244
,,,,,,,,,,,,,,,,,,,,,FDC04,,Low Fat,0.044767801,Dairy,241.8854,OUT027,1985,Medium,Tier 3,Supermarket Type3,4592.0226
,,,,,,,,,,,,,,,,,,,,,FDN15,17.5,Low Fat,0.028009382,Meat,141.718,OUT010,1998,,Tier 3,Grocery Store,419.454
,,,,,,,,,,,,,,,,,,,,,FDC46,17.7,Low Fat,0.1164455,Snack Foods,182.8266,OUT013,1987,High,Tier 3,Supermarket Type1,5163.9448
,,,,,,,,,,,,,,,,,,,,,FDV56,16.1,Regular,0.013584408,Fruits and Vegetables,107.7596,OUT013,1987,High,Tier 3,Supermarket Type1,323.5788
,,,,,,,,,,,,,,,,,,,,,FDK43,9.8,Low Fat,0.026950104,Meat,128.402,OUT018,2009,Medium,Tier 3,Supermarket Type2,1265.02
,,,,,,,,,,,,,,,,,,,,,NCR29,7.565,Low Fat,0.054751689,Health and Hygiene,54.793,OUT045,2002,,Tier 2,Supermarket Type1,622.523
,,,,,,,,,,,,,,,,,,,,,FDY03,17.6,Regular,0.076121831,Meat,111.7202,OUT046,1997,Small,Tier 1,Supermarket Type1,1125.202
,,,,,,,,,,,,,,,,,,,,,FDU44,12.15,Regular,0.058516562,Fruits and Vegetables,164.1552,OUT049,1999,Medium,Tier 1,Supermarket Type1,5198.5664
,,,,,,,,,,,,,,,,,,,,,FDZ04,9.31,Low Fat,0.037923509,Frozen Foods,61.651,OUT013,1987,High,Tier 3,Supermarket Type1,379.506
,,,,,,,,,,,,,,,,,,,,,FDU16,19.25,Regular,0.058365706,Frozen Foods,82.1908,OUT049,1999,Medium,Tier 1,Supermarket Type1,2432.8332
,,,,,,,,,,,,,,,,,,,,,FDV07,9.5,Low Fat,0.031346387,Fruits and Vegetables,110.7228,OUT045,2002,,Tier 2,Supermarket Type1,1657.842
,,,,,,,,,,,,,,,,,,,,,NCL19,15.35,Low Fat,0.015663185,Others,143.947,OUT013,1987,High,Tier 3,Supermarket Type1,3006.087
,,,,,,,,,,,,,,,,,,,,,FDW01,,Low Fat,0.063750302,Canned,153.4682,OUT027,1985,Medium,Tier 3,Supermarket Type3,2287.023
,,,,,,,,,,,,,,,,,,,,,FDC10,,Regular,0.07252476,Snack Foods,120.3098,OUT027,1985,Medium,Tier 3,Supermarket Type3,1687.1372
,,,,,,,,,,,,,,,,,,,,,DRC12,17.85,Low Fat,0.038040837,Soft Drinks,189.1188,OUT017,2007,,Tier 2,Supermarket Type1,3237.1196
,,,,,,,,,,,,,,,,,,,,,DRK39,7.02,Low Fat,0.049823902,Dairy,82.225,OUT013,1987,High,Tier 3,Supermarket Type1,2746.425
,,,,,,,,,,,,,,,,,,,,,FDG24,,Low Fat,0.014560297,Baking Goods,81.425,OUT027,1985,Medium,Tier 3,Supermarket Type3,1331.6
,,,,,,,,,,,,,,,,,,,,,FDO04,,Low Fat,0.026408698,Frozen Foods,53.2614,OUT027,1985,Medium,Tier 3,Supermarket Type3,607.8754
,,,,,,,,,,,,,,,,,,,,,DRB25,12.3,Low Fat,0.069446588,Soft Drinks,106.3938,OUT035,2004,Small,Tier 2,Supermarket Type1,857.5504
,,,,,,,,,,,,,,,,,,,,,FDK26,5.46,Regular,0.03217132,Canned,184.824,OUT035,2004,Small,Tier 2,Supermarket Type1,4287.752
,,,,,,,,,,,,,,,,,,,,,FDM52,15.1,Low Fat,0.026046138,Frozen Foods,147.2076,OUT045,2002,,Tier 2,Supermarket Type1,1773.6912
,,,,,,,,,,,,,,,,,,,,,FDY07,11.8,Low Fat,0.121848436,Fruits and Vegetables,46.8402,OUT045,2002,,Tier 2,Supermarket Type1,597.2226
,,,,,,,,,,,,,,,,,,,,,NCO06,19.25,Low Fat,0.108470504,Household,33.4558,OUT018,2009,Medium,Tier 3,Supermarket Type2,441.4254
